x,y,t0,t1,Nx,Ny
75.9207259219,3.8712681156,3.7960362961,3.7969178278,75.9383565569,3.8554315998
75.9383565569,3.8554315998,3.7969178278,3.7971820055,75.9436401104,3.8506841952
75.9436401104,3.8506841952,3.7971820055,3.7979585213,75.9591704262,3.8367257783
75.9591704262,3.8367257783,3.7979585213,3.7984418448,75.9688368952,3.8280346551
75.9688368952,3.8280346551,3.7984418448,3.7988313620,75.9766272391,3.8210286563
75.9766272391,3.8210286563,3.7988313620,3.7993501228,75.9870024566,3.8116956773
75.9870024566,3.8116956773,3.7993501228,3.7998615942,75.9972318844,3.8024912083
75.9972318844,3.8024912083,3.7998615942,3.8000500467,76.0010009331,3.7990991477
76.0010009331,3.7990991477,3.8000500467,3.8001286707,76.0025734132,3.7976838453
76.0025734132,3.7976838453,3.8001286707,3.8006035749,76.0120714977,3.7891338305
76.0120714977,3.7891338305,3.8006035749,3.8014571879,76.0291437574,3.7737600014
76.0291437574,3.7737600014,3.8014571879,3.8020632684,76.0412653676,3.7628398838
76.0412653676,3.7628398838,3.8020632684,3.8027076503,76.0541530057,3.7512256380
76.0541530057,3.7512256380,3.8027076503,3.8027988685,76.0559773707,3.7495811980
76.0559773707,3.7495811980,3.8027988685,3.8031609042,76.0632180831,3.7430537686
76.0632180831,3.7430537686,3.8031609042,3.8033141407,76.0662828144,3.7402905494
76.0662828144,3.7402905494,3.8033141407,3.8033285135,76.0665702702,3.7400313619
76.0665702702,3.7400313619,3.8033285135,3.8035851015,76.0717020295,3.7354039087
76.0717020295,3.7354039087,3.8035851015,3.8036999503,76.0739990052,3.7333324472
76.0739990052,3.7333324472,3.8036999503,3.8045009520,76.0900190398,3.7188815713
76.0900190398,3.7188815713,3.8045009520,3.8052898349,76.1057966990,3.7046430592
76.1057966990,3.7046430592,3.8052898349,3.8061233754,76.1224675080,3.6895917642
76.1224675080,3.6895917642,3.8061233754,3.8062382839,76.1247656781,3.6875163087
76.1247656781,3.6875163087,3.8062382839,3.8064900330,76.1298006596,3.6829688038
76.1298006596,3.6829688038,3.8064900330,3.8067546868,76.1350937358,3.6781875088
76.1350937358,3.6781875088,3.8067546868,3.8076538247,76.1530764946,3.6619382497
76.1530764946,3.6619382497,3.8076538247,3.8082530493,76.1650609855,3.6511045490
76.1650609855,3.6511045490,3.8082530493,3.8090351129,76.1807022579,3.6369598015
76.1807022579,3.6369598015,3.8090351129,3.8099249805,76.1984996100,3.6208578248
76.1984996100,3.6208578248,3.8099249805,3.8105999834,76.2119996670,3.6086385014
76.2119996670,3.6086385014,3.8105999834,3.8115519814,76.2310396271,3.5913970942
76.2310396271,3.5913970942,3.8115519814,3.8117758558,76.2355171150,3.5873412426
76.2355171150,3.5873412426,3.8117758558,3.8124718882,76.2494377633,3.5747282730
76.2494377633,3.5747282730,3.8124718882,3.8128781657,76.2575633147,3.5673637810
76.2575633147,3.5673637810,3.8128781657,3.8134868895,76.2697377892,3.5563265088
76.2697377892,3.5563265088,3.8134868895,3.8140278965,76.2805579296,3.5465139540
76.2805579296,3.5465139540,3.8140278965,3.8144092735,76.2881854707,3.5395949406
76.2881854707,3.5395949406,3.8144092735,3.8149713441,76.2994268820,3.5293951005
76.2994268820,3.5293951005,3.8149713441,3.8152098661,76.3041973214,3.5250657106
76.3041973214,3.5250657106,3.8152098661,3.8152845077,76.3056901539,3.5237107807
76.3056901539,3.5237107807,3.8152845077,3.8160913105,76.3218262103,3.5090617594
76.3218262103,3.5090617594,3.8160913105,3.8165688635,76.3313772701,3.5003878207
76.3313772701,3.5003878207,3.8165688635,3.8175637916,76.3512758313,3.4823093179
76.3512758313,3.4823093179,3.8175637916,3.8180633467,76.3612669350,3.4732283361
76.3612669350,3.4732283361,3.8180633467,3.8190311336,76.3806226726,3.4556286744
76.3806226726,3.4556286744,3.8190311336,3.8192550040,76.3851000790,3.4515561530
76.3851000790,3.4515561530,3.8192550040,3.8196688764,76.3933775287,3.4440259007
76.3933775287,3.4440259007,3.8196688764,3.8202928190,76.4058563797,3.4326702658
76.4058563797,3.4326702658,3.8202928190,3.8211091562,76.4221831236,3.4178072064
76.4221831236,3.4178072064,3.8211091562,3.8217524911,76.4350498229,3.4060893050
76.4350498229,3.4060893050,3.8217524911,3.8219072199,76.4381443974,3.4032704109
76.4381443974,3.4032704109,3.8219072199,3.8228890421,76.4577808415,3.3853777014
76.4577808415,3.3853777014,3.8228890421,3.8236431492,76.4728629841,3.3716283218
76.4728629841,3.3716283218,3.8236431492,3.8242407839,76.4848156784,3.3607278114
76.4848156784,3.3607278114,3.8242407839,3.8250408757,76.5008175138,3.3461290103
76.5008175138,3.3461290103,3.8250408757,3.8255320333,76.5106406663,3.3371639767
76.5106406663,3.3371639767,3.8255320333,3.8256678730,76.5133574602,3.3346840873
76.5133574602,3.3346840873,3.8256678730,3.8261555537,76.5231110732,3.3257794692
76.5231110732,3.3257794692,3.8261555537,3.8266638746,76.5332774919,3.3164954463
76.5332774919,3.3164954463,3.8266638746,3.8270308568,76.5406171361,3.3097912414
76.5406171361,3.3097912414,3.8270308568,3.8277641979,76.5552839581,3.2963901843
76.5552839581,3.2963901843,3.8277641979,3.8278797297,76.5575945939,3.2942784689
76.5575945939,3.2942784689,3.8278797297,3.8279104641,76.5582092822,3.2937166760
76.5582092822,3.2937166760,3.8279104641,3.8280043754,76.5600875089,3.2920000168
76.5600875089,3.2920000168,3.8280043754,3.8280830319,76.5616606385,3.2905621420
76.5616606385,3.2905621420,3.8280830319,3.8282680379,76.5653607581,3.2871799079
76.5653607581,3.2871799079,3.8282680379,3.8283381084,76.5667621675,3.2858988073
76.5667621675,3.2858988073,3.8283381084,3.8287303389,76.5746067776,3.2787267383
76.5746067776,3.2787267383,3.8287303389,3.8296210158,76.5924203170,3.2624346918
76.5924203170,3.2624346918,3.8296210158,3.8304897859,76.6097957180,3.2465357186
76.6097957180,3.2465357186,3.8304897859,3.8311830487,76.6236609735,3.2338432112
76.6236609735,3.2338432112,3.8311830487,3.8314174129,76.6283482578,3.2295512988
76.6283482578,3.2295512988,3.8314174129,3.8319690215,76.6393804307,3.2194475207
76.6393804307,3.2194475207,3.8319690215,3.8325384241,76.6507684818,3.2090146212
76.6507684818,3.2090146212,3.8325384241,3.8332573395,76.6651467890,3.1958376367
76.6651467890,3.1958376367,3.8332573395,3.8340822986,76.6816459712,3.1807106106
76.6816459712,3.1807106106,3.8340822986,3.8346203111,76.6924062218,3.1708415706
76.6924062218,3.1708415706,3.8346203111,3.8353587860,76.7071757191,3.1572906341
76.7071757191,3.1572906341,3.8353587860,3.8360209096,76.7204181913,3.1451360982
76.7204181913,3.1451360982,3.8360209096,3.8361286192,76.7225723842,3.1431584686
76.7225723842,3.1431584686,3.8361286192,3.8368073636,76.7361472717,3.1306935454
76.7361472717,3.1306935454,3.8368073636,3.8370753059,76.7415061174,3.1257716028
76.7415061174,3.1257716028,3.8370753059,3.8376191088,76.7523821767,3.1157800542
76.7523821767,3.1157800542,3.8376191088,3.8384880387,76.7697607744,3.0998086575
76.7697607744,3.0998086575,3.8384880387,3.8392860414,76.7857208287,3.0851342889
76.7857208287,3.0851342889,3.8392860414,3.8397725959,76.7954519172,3.0761839776
76.7954519172,3.0761839776,3.8397725959,3.8403354969,76.8067099386,3.0658262937
76.8067099386,3.0658262937,3.8403354969,3.8404857505,76.8097150094,3.0630610116
76.8097150094,3.0630610116,3.8404857505,3.8406139195,76.8122783894,3.0607019973
76.8122783894,3.0607019973,3.8406139195,3.8412580115,76.8251602293,3.0488446761
76.8251602293,3.0488446761,3.8412580115,3.8419629809,76.8392596179,3.0358618850
76.8392596179,3.0358618850,3.8419629809,3.8421431722,76.8428634435,3.0325426660
76.8428634435,3.0325426660,3.8421431722,3.8427368826,76.8547376513,3.0216039082
76.8547376513,3.0216039082,3.8427368826,3.8431828775,76.8636575496,3.0133844008
76.8636575496,3.0133844008,3.8431828775,3.8440656344,76.8813126885,2.9971096797
76.8813126885,2.9971096797,3.8440656344,3.8442122986,76.8842459725,2.9944049880
76.8842459725,2.9944049880,3.8442122986,3.8446432115,76.8928642300,2.9864571114
76.8928642300,2.9864571114,3.8446432115,3.8452102698,76.9042053966,2.9759953006
76.9042053966,2.9759953006,3.8452102698,3.8453496144,76.9069922883,2.9734240029
76.9069922883,2.9734240029,3.8453496144,3.8459701226,76.9194024516,2.9619715327
76.9194024516,2.9619715327,3.8459701226,3.8467371915,76.9347438302,2.9478087275
76.9347438302,2.9478087275,3.8467371915,3.8469813476,76.9396269517,2.9432995084
76.9396269517,2.9432995084,3.8469813476,3.8472659786,76.9453195714,2.9380420221
76.9453195714,2.9380420221,3.8472659786,3.8478481991,76.9569639823,2.9272851652
76.9569639823,2.9272851652,3.8478481991,3.8487939843,76.9758796854,2.9098040186
76.9758796854,2.9098040186,3.8487939843,3.8495422748,76.9908454969,2.8959668679
76.9908454969,2.8959668679,3.8495422748,3.8497153423,76.9943068452,2.8927657631
76.9943068452,2.8927657631,3.8497153423,3.8503740006,77.0074800120,2.8805802895
77.0074800120,2.8805802895,3.8503740006,3.8505204964,77.0104099275,2.8778694625
77.0104099275,2.8778694625,3.8505204964,3.8510542379,77.0210847576,2.8679910421
77.0210847576,2.8679910421,3.8510542379,3.8513492920,77.0269858407,2.8625289944
77.0269858407,2.8625289944,3.8513492920,3.8517354533,77.0347090654,2.8553790555
77.0347090654,2.8553790555,3.8517354533,3.8523263785,77.0465275691,2.8444349384
77.0465275691,2.8444349384,3.8523263785,3.8525692458,77.0513849168,2.8399359468
77.0513849168,2.8399359468,3.8525692458,3.8528626979,77.0572539577,2.8344991139
77.0572539577,2.8344991139,3.8528626979,3.8529651469,77.0593029383,2.8326008216
77.0593029383,2.8326008216,3.8529651469,3.8535283199,77.0705663976,2.8221638370
77.0705663976,2.8221638370,3.8535283199,3.8535419841,77.0708396820,2.8219105659
77.0708396820,2.8219105659,3.8535419841,3.8539746716,77.0794934320,2.8138895853
77.0794934320,2.8138895853,3.8539746716,3.8540880922,77.0817618448,2.8117867311
77.0817618448,2.8117867311,3.8540880922,3.8550048430,77.1000968603,2.7947851619
77.1000968603,2.7947851619,3.8550048430,3.8557135047,77.1142700944,2.7816369420
77.1142700944,2.7816369420,3.8557135047,3.8563652264,77.1273045280,2.7695407310
77.1273045280,2.7695407310,3.8563652264,3.8566814188,77.1336283763,2.7636705451
77.1336283763,2.7636705451,3.8566814188,3.8572215490,77.1444309805,2.7536405892
77.1444309805,2.7536405892,3.8572215490,3.8574473053,77.1489461051,2.7494475410
77.1489461051,2.7494475410,3.8574473053,3.8581183746,77.1623674916,2.7369805302
77.1623674916,2.7369805302,3.8581183746,3.8586759311,77.1735186218,2.7266189159
77.1735186218,2.7266189159,3.8586759311,3.8594030750,77.1880615005,2.7131010229
77.1880615005,2.7131010229,3.8594030750,3.8598049270,77.1960985395,2.7056281680
77.1960985395,2.7056281680,3.8598049270,3.8602860436,77.2057208712,2.6966791807
77.2057208712,2.6966791807,3.8602860436,3.8603834085,77.2076681704,2.6948678665
77.2076681704,2.6948678665,3.8603834085,3.8611954856,77.2239097113,2.6797568226
77.2239097113,2.6797568226,3.8611954856,3.8620125792,77.2402515838,2.6645457747
77.2402515838,2.6645457747,3.8620125792,3.8620557892,77.2411157839,2.6637411896
77.2411157839,2.6637411896,3.8620557892,3.8622663449,77.2453268986,2.6598203027
77.2453268986,2.6598203027,3.8622663449,3.8628653737,77.2573074736,2.6486629977
77.2573074736,2.6486629977,3.8628653737,3.8636103036,77.2722060729,2.6347831808
77.2722060729,2.6347831808,3.8636103036,3.8644443007,77.2888860141,2.6192372478
77.2888860141,2.6192372478,3.8644443007,3.8644702996,77.2894059930,2.6187525086
77.2894059930,2.6187525086,3.8644702996,3.8651370518,77.3027410364,2.6063188897
77.3027410364,2.6063188897,3.8651370518,3.8658261978,77.3165239551,2.5934629988
77.3165239551,2.5934629988,3.8658261978,3.8661853533,77.3237070661,2.5867611356
77.3237070661,2.5867611356,3.8661853533,3.8670152869,77.3403057374,2.5712695930
77.3403057374,2.5712695930,3.8670152869,3.8670253113,77.3405062250,2.5710824357
77.3405062250,2.5710824357,3.8670253113,3.8679141247,77.3582824943,2.5544841135
77.3582824943,2.5544841135,3.8679141247,3.8686411665,77.3728233297,2.5409009546
77.3728233297,2.5409009546,3.8686411665,3.8686868113,77.3737362250,2.5400480073
77.3737362250,2.5400480073,3.8686868113,3.8690233534,77.3804670678,2.5337585224
77.3804670678,2.5337585224,3.8690233534,3.8691838998,77.3836779951,2.5307577445
77.3836779951,2.5307577445,3.8691838998,3.8698151077,77.3963021543,2.5189573148
77.3963021543,2.5189573148,3.8698151077,3.8706699567,77.4133991336,2.5029695659
77.4133991336,2.5029695659,3.8706699567,3.8709159740,77.4183194791,2.4983670920
77.4183194791,2.4983670920,3.8709159740,3.8711513748,77.4230274952,2.4939626637
77.4230274952,2.4939626637,3.8711513748,3.8719282726,77.4385654529,2.4794227104
77.4385654529,2.4794227104,3.8719282726,3.8719907083,77.4398141658,2.4782539403
77.4398141658,2.4782539403,3.8719907083,3.8721630466,77.4432609322,2.4750276346
77.4432609322,2.4750276346,3.8721630466,3.8724925242,77.4498504838,2.4688587342
77.4498504838,2.4688587342,3.8724925242,3.8732199300,77.4643986002,2.4552354690
77.4643986002,2.4552354690,3.8732199300,3.8736128773,77.4722575461,2.4478739300
77.4722575461,2.4478739300,3.8736128773,3.8744029680,77.4880593590,2.4330675687
77.4880593590,2.4330675687,3.8744029680,3.8750396817,77.5007936349,2.4211309595
77.5007936349,2.4211309595,3.8750396817,3.8755469806,77.5109396116,2.4116176182
77.5109396116,2.4116176182,3.8755469806,3.8759635776,77.5192715525,2.4038032771
77.5192715525,2.4038032771,3.8759635776,3.8761858927,77.5237178548,2.3996324794
77.5237178548,2.3996324794,3.8761858927,3.8771609092,77.5432181834,2.3813346054
77.5432181834,2.3813346054,3.8771609092,3.8776885798,77.5537715960,2.3714279864
77.5537715960,2.3714279864,3.8776885798,3.8776921382,77.5538427648,2.3713611699
77.5538427648,2.3713611699,3.8776921382,3.8782185924,77.5643718482,2.3614745956
77.5643718482,2.3614745956,3.8782185924,3.8786963155,77.5739263101,2.3525007706
77.5739263101,2.3525007706,3.8786963155,3.8792054716,77.5841094317,2.3429339779
77.5841094317,2.3429339779,3.8792054716,3.8797566131,77.5951322613,2.3325753781
77.5951322613,2.3325753781,3.8797566131,3.8802650702,77.6053014047,2.3230163283
77.6053014047,2.3230163283,3.8802650702,3.8805946939,77.6118938776,2.3168179868
77.6118938776,2.3168179868,3.8805946939,3.8814127733,77.6282554655,2.3014298828
77.6282554655,2.3014298828,3.8814127733,3.8823505413,77.6470108251,2.2837821992
77.6470108251,2.2837821992,3.8823505413,3.8827910667,77.6558213338,2.2754889960
77.6558213338,2.2754889960,3.8827910667,3.8829775825,77.6595516506,2.2719771185
77.6595516506,2.2719771185,3.8829775825,3.8835188315,77.6703766290,2.2617840578
77.6703766290,2.2617840578,3.8835188315,3.8843186476,77.6863729511,2.2467161724
77.6863729511,2.2467161724,3.8843186476,3.8845431415,77.6908628302,2.2424857389
77.6908628302,2.2424857389,3.8845431415,3.8847481160,77.6949623195,2.2386226967
77.6949623195,2.2386226967,3.8847481160,3.8851741449,77.7034828988,2.2305922163
77.7034828988,2.2305922163,3.8851741449,3.8853877203,77.7077544061,2.2265657206
77.7077544061,2.2265657206,3.8853877203,3.8861536017,77.7230720335,2.2121229544
77.7230720335,2.2121229544,3.8861536017,3.8862439056,77.7248781113,2.2104196436
77.7248781113,2.2104196436,3.8862439056,3.8872327264,77.7446545284,2.1917631816
77.7446545284,2.1917631816,3.8872327264,3.8878285321,77.7565706413,2.1805171676
77.7565706413,2.1805171676,3.8878285321,3.8885167681,77.7703353629,2.1675220821
77.7703353629,2.1675220821,3.8885167681,3.8886866081,77.7737321629,2.1643144811
77.7737321629,2.1643144811,3.8886866081,3.8896614190,77.7932283791,2.1458986085
77.7932283791,2.1458986085,3.8896614190,3.8897316264,77.7946325284,2.1445719005
77.7946325284,2.1445719005,3.8897316264,3.8903815909,77.8076318172,2.1322872047
77.8076318172,2.1322872047,3.8903815909,3.8908345163,77.8166903268,2.1237241591
77.8166903268,2.1237241591,3.8908345163,3.8908951771,77.8179035430,2.1225771452
77.8179035430,2.1225771452,3.8908951771,3.8912952196,77.8259043925,2.1150119611
77.8259043925,2.1150119611,3.8912952196,3.8918059137,77.8361182731,2.1053519253
77.8361182731,2.1053519253,3.8918059137,3.8927417089,77.8548341773,2.0876441176
77.8548341773,2.0876441176,3.8927417089,3.8936652224,77.8733044486,2.0701601268
77.8733044486,2.0701601268,3.8936652224,3.8941137687,77.8822753738,2.0616651563
77.8822753738,2.0616651563,3.8941137687,3.8949097684,77.8981953685,2.0465848476
77.8981953685,2.0465848476,3.8949097684,3.8956212518,77.9124250364,2.0331003482
77.9124250364,2.0331003482,3.8956212518,3.8957209838,77.9144196758,2.0312097581
77.9144196758,2.0312097581,3.8957209838,3.8961374559,77.9227491187,2.0233137410
77.9227491187,2.0233137410,3.8961374559,3.8970373511,77.9407470223,2.0062464423
77.9407470223,2.0062464423,3.8970373511,3.8970600121,77.9412002425,2.0058165520
77.9412002425,2.0058165520,3.8970600121,3.8975776138,77.9515522759,1.9959959981
77.9515522759,1.9959959981,3.8975776138,3.8982837789,77.9656755784,1.9825934735
77.9656755784,1.9825934735,3.8982837789,3.8989103062,77.9782061240,1.9706982450
77.9782061240,1.9706982450,3.8989103062,3.8998723208,77.9974464167,1.9524258227
77.9974464167,1.9524258227,3.8998723208,3.8999245223,77.9984904456,1.9514340482
77.9984904456,1.9514340482,3.8999245223,3.9001806967,78.0036139330,1.9465666004
78.0036139330,1.9465666004,3.9001806967,3.9010378878,78.0207577562,1.9302747455
78.0207577562,1.9302747455,3.9010378878,3.9013306515,78.0266130294,1.9247087689
78.0266130294,1.9247087689,3.9013306515,3.9015061037,78.0301220739,1.9213726880
78.0301220739,1.9213726880,3.9015061037,3.9020512266,78.0410245317,1.9110056573
78.0410245317,1.9110056573,3.9020512266,3.9022371834,78.0447436673,1.9074684911
78.0447436673,1.9074684911,3.9022371834,3.9032167683,78.0643353659,1.8888296644
78.0643353659,1.8888296644,3.9032167683,3.9039104374,78.0782087486,1.8756252313
78.0782087486,1.8756252313,3.9039104374,3.9041048557,78.0820971132,1.8719234933
78.0820971132,1.8719234933,3.9041048557,3.9050602593,78.1012051853,1.8537270429
78.1012051853,1.8537270429,3.9050602593,3.9051600080,78.1032001607,1.8518267189
78.1032001607,1.8518267189,3.9051600080,3.9056586783,78.1131735650,1.8423250100
78.1131735650,1.8423250100,3.9056586783,3.9064641839,78.1292836782,1.8269715773
78.1292836782,1.8269715773,3.9064641839,3.9067115713,78.1342314265,1.8222549189
78.1342314265,1.8222549189,3.9067115713,3.9073250016,78.1465000321,1.8105566913
78.1465000321,1.8105566913,3.9073250016,3.9080042478,78.1600849566,1.7975989513
78.1600849566,1.7975989513,3.9080042478,3.9080347723,78.1606954469,1.7970165376
78.1606954469,1.7970165376,3.9080347723,3.9088223810,78.1764476195,1.7819855895
78.1764476195,1.7819855895,3.9088223810,3.9092119370,78.1842387396,1.7745488984
78.1842387396,1.7745488984,3.9092119370,3.9095840765,78.1916815302,1.7674432737
